smiles,selfies
N=C1C(C=NCC2=CC=CC3=CC=CC=C2O3)=C(N2CC3CCC(C2)N3)N=C(N2CC3CCC(C2)N3)N=C[C@H]([CH]ON)C1F,[N][O][C@@H1][C@@H1][Branch2][Ring2][#C][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=C][C][=N][C][Branch2][Ring1][C][C][=C][C][=C][C][Branch1][C][O][=C][C][=C][C][=C][Ring1][O][Ring1][=Branch1][=C][Branch1][C][F][C][Ring2][Ring1][C][=N][Ring2]
COC=CC1(N)C(=NC=CC=CN2CC3CCC(C2)N3)C=C2C(F)=CC(O)SCNC21F,[C][O][C][=C][C][Branch2][Ring1][C][C][=N][C][=C][C][=C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=Branch1][C][=N][C][Branch2][Ring1][C][N][C][S][C][Branch1][C][O][C][=C][Branch1][C][F][C][Ring1][#Branch2][=C][Ring2][Ring1][#Branch2][F][C][Ring2][Ring1][C][=N][Ring2][Ring1]
CC=CC1=CC=CCNC=CC(N2CC3CCC(C2)N3)=NC=NC2C=NC(=C1)C1CCC(C)(F)C1CCCCC2,[C][C][=C][C][=C][C][=C][C][Branch2][#Branch2][C][=N][C][=C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][=N][C][Branch1][#C][C][C][C][C][C][C][C][Branch2][Ring1][Branch1][C][C][C][Ring1][Branch1][Branch1][C][C][F][Branch1][C][F][C][Ring2][Ring1][C][=N][Ring2][Ring1][=C][C][=N][C][Ring1][=Branch2][=C][Ring2][Ring2][Branch1]
CC1CN(C=NC2(C3(C=N)NC=CC3CF)CC3CCC(N2)N3N)C1,[C][C][Branch1][C][C][C][N][Ring1][Branch1][C][=N][C][Branch1][#C][N][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch2][Ring1][C][=N][C][=C][C][Ring1][Branch1][C][F][=C][C][=C][C][Branch1][C][P][O][=C][Ring1][O][=C][Ring1][C][=N][Ring2][Ring1][C][=N][Ring2][Ring1][=Branch1]
OCCCNC=NC1=NC(N2CC3CCC(C2)N3)=NCOCCCCCNCCCNC=C(F)C2C3CCC(CN12)N3,[Ring1][O][C][C][C][NH1][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][#C][O][C][C][C][C][C][N][Branch2][Ring1][Branch1][C][C][C][Branch2][Ring1][C][=N][C][Ring2][Ring1][=Branch1][=C][Ring2][Ring1][O][F][=C][C][=C][C][=C]
C=CCC(C)=CN=CC(C=CC=CC=CS)NCCC(C)N[SH]=NC=CC#CNNC[CH]C=CC(N=COCC1CCCN1CC)N1CC2CCC(C1)N2,[S][C][=C][C][=C][C][=C][C][=Branch1][N][C][=N][C][=C][Branch1][C][C][=C][C][=C][Ring1][#Branch1][N][C][C][C][Branch1][C][C][N][S][=N][C][=C][C][=C][Ring1][C][=N][Ring1][=Branch1][N][C][C@@H1][C][=C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][N][=C][Branch1][#C][O][C][C][C][C][C][N][Ring1][Branch1][C][C]
O[C@H](C=NC=CC(=C1C=NC=C1C=CC=CC=CCCl)N1CC2CCC(C1)N2)CC1=CC=CC=CC=CC1,[C][C][=C][C][=C][C][=C][C][=C][Ring1][N][C][C@H1][Branch1][C][=O][C][=N][C][=C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=C][C][=N][C][=C][Ring1][Branch1][C][=C][C][=C][C][=C][C][Cl][Ring1][Branch2][=C][Ring2][Ring1][2H]
Cc1ccc2cc1C=CC(O)N=CC(C=CO)N2OC=NC=CC(=CC=NCC=CC=CC=CC=CC=CC1=CC1)NC=CSN1CC2CCC(C1)N2,[O][C][=C][C][Branch2][Ring1][C][C][=N][C][Branch1][C][O][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][N][Ring1][=Branch1][O][C][=N][C][=C][C][Branch1][Branch2][N][C][=C][S][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=C][C][=N][C][Branch2][Ring1][C][C][=C][C][=C][C][=C][C][=C][C][=C][C][Branch1][C][C][=C][Ring1]
CC=CC=CN=CC(F)NC(=CC=CN=CCC=CC1C=CC=CC=CC=CC=CCCC2C[CH]CCOC(=CC=C1)N2NC)NC1CC2CCC(C1)N2,[C][C][C][=C][C][=C][C][=C][C][=C][C][=C][C][Branch1][N][C][=C][C][=C][Branch1][#C][O][C][C][C@H1][C][C][Ring2][Ring1][Branch2][N][Ring1][Branch2][=N][C][C][=C][C][Branch2][Ring2][=Branch1][C][=N][C][=C][C][=C][Branch1][#C][N][C][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][C][F][C][=N][C][=C][C][=C][C][Branch1][C]
CC12C=CC=CSC1C=CC1=C3C(NC(=CNC#CC=C[C]CC=CF)N12)C1CCCN1CCN1CC2CCC(N2)C31,[F][C][=C][C][C@@][C][=C][C][=C][Ring1][C][=N][C][=C][Branch1][#C][N][C][C][C][C][C][N][Ring1][Branch1][C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch2][Ring1][C][C][=C][C][S][C][=C][C][=C][C][Branch1][C][=C][Ring1][O][Ring1][#Branch1][N][=C][Ring2][Ring1][=N][Ring2][Ring1][Ring2]
C[C@H]1CCCN(N=NC2=CC=NC3=CC=C4C=CC=C4CCC(=CF)C45CN2CC(CC34)N5)O1,[C][C@H1][Branch1][C][O][C][C][C][N][Ring1][Branch1][N][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=C][C][=N][C][Ring1][Branch2][=C][C][=C][C][=C][C][=C][Ring1][Branch1][C][C][C][Ring1][P][=C][Ring2][Ring1][O][F][=C][C][=C][C][=C][Ring2][Ring2][=Branch1][Ring2][Ring2]
CC1=NCC=C2N=C(N3CC4CCC(C3)N4)C(=CN=CC=C1)CN=C1CCN3C(CCC13)O2,[C][N][=C][Branch2][Branch1][C][C][=C][C][=N][C][=C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch2][Ring1][C][O][C][C][C][C][N][Ring1][Branch1][C][C][C][Ring1][Branch1][=N][C][Ring2][Ring1][#Branch1][=C][Ring2][Ring1][P][C]
CC=CC=CC1=C(C=CN=CCC(C=CO)c2cccccccc3c2O3)C=C1,[O][C][=C][C][Branch2][Branch1][C][C][C][=N][C][=C][C][=C][Branch1][#Branch1][C][=C][C][=C][C][Ring1][=Branch1][C][=C][Ring1][=Branch2][Ring1][=Branch2][=N][C][=C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=C][C][=N][C][Branch2][Ring1][C][C][=C][C][=C][C][=C][C][=C][C][Branch1][C][=O][=C][Ring1][O][Ring1][C][=C][Ring2][Ring1][O]
C=CC=NC=CC12C=NC(=CC3OCC=CC=CC(Cl)=C(O)C3F)C3CC(N1)N(C)C3C2,[C][C@H1][Ring1][S][C][=N][C][=C][C][Branch1][#C][N][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=C][C][=N][C][Ring1][Branch2][=C][C][O][=C][C][=C][C][=C][C][Branch1][C][Cl][=C][Branch1][C][O][=C][Ring1][N][F][Ring1][=Branch1][=C][Ring2][Ring2][Ring2][Branch1]
CC1CC=CNC(NCC2CC3CC3N2)=CC=NCOCNNCC1,[C][N][N][C][C][C][Branch1][C][C][C][C][C@H1][Ring1][=O][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][Ring1][N][Ring1][=Branch1][=C][C][=N][C][O][Ring2][Ring1][=C][C][=C][C][=C][Ring2][Ring1][Ring1]
C=CC=CN=CC=CC(N)=C=CC=C1C(F)=CN=C1C,[C][=C][C][=C][N][=C][C][=C][C][Branch1][C][N][=C][#C][C][=C][C][Branch1][C][C][=N][C][=C][Ring1][=Branch1][F][Ring1][#Branch2][C][=C][C][=C][C][=C][Ring1][O][N][Ring1][=Branch1][=N][C][=C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][#C][O][C][C][C][C][C][N][Ring1][Branch1][C][C][C][Ring1][Branch1][=N][C]
CNC=CC1COC2CCN3CC4CCC(C3)N4NC3OOCC(CCCF)C3=NC2=C1F,[C][N][C][=C][C][Branch2][Branch1][Ring2][#C][O][C][C][C][Branch2][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][O][O][O][C][C][C][C][C][Branch1][C][F][C][Ring1][=Branch1][=N][C][Ring2][Ring1][Branch2][=C][Ring2][Ring1][N][F]
FC=C1C=CC=CC=C1Cl,[F][C][=C][Ring1][S][C][=C][C][=C][C][=C][Branch1][C][Cl][Ring1][#Branch1][N][=C][Branch1][C][=C][C][=C][C][=N][Ring1][2H][Ring1][=Branch1][=N][C][=O][N][Branch1][C][O][C][C][C][S][Ring1][=Branch1][C][=N][C][Ring2][Ring1][=Branch1][=C][Ring2][Ring2][Ring1][O][O]
OC1=CC=CC=CC=C1,[C][=C][C][=C][Branch1][C][O][C][=C][C][=C][Ring1][O][Ring1][=Branch1][=N][C][Branch1][C][O][Branch2][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][#C][O][O][C][C][C][C][C][Branch1][Ring1][C][C][Ring1][S][=N][Ring2][Ring1][=C][N][Ring2][Ring1][=C][F][Ring2][Ring2][#Branch1]
COC1=CC2PC=CC=CC2=COC=CCC(C=CCN2CC3CCC(C2)N3)N1,[O][C][=C][C][Branch2][Ring2][S][C][=Branch2][C][=N][C][=C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][Ring1][O][C][=C][C][P][C][=C][C][=C][C][Ring1][#Branch1][=C][Ring2][Ring2][=Branch1]
CNC1=C(N2CC3CCC(C2)N3)C=NC(OC23CCCN2CCC3=N)C1NF,[C][NH1][C][=C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][C][=N][C][Branch1][#C][O][C][C][C][C][N][Ring1][Branch1][C][C][C][Ring1][Branch2][=N][C][Ring2][Ring1][Branch2][N][Ring2][Ring1][=Branch2][F][=C][Ring2][Ring2][Ring2][Ring2][#Branch1][Ring2][Ring1]
COC1=CC=CC=CC=NC(N[C]CCC[C@@H]2CCCN2C)C=NC12CC1CCC(N2)N1N,[C][N][C][C][C][C@H1][Ring1][Branch1][C][C][C][C@@][N][C][C][=N][C][Branch1][#C][N][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][Ring1][O][C][=C][C][=C][C][=C][C][Ring1][O][=N][Ring2][Ring1][=Branch1][=C][C][=C][Ring2][Ring1][=Branch1]
FOCNC1C2=C(F)C(=NC=CC(N3CC4CCC(C3)N4)=NC2OCCCCCl)c2ccccc21,[F][O][Branch1][C][N][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][=N][C][=C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][O][O][C][C][C][C][Cl][C][Ring1][Branch2][=N][C][Ring2][Ring1][=N][=C][Ring2][Ring1][#Branch1][F][=C][Ring2][Ring2][=Branch1][C][F][C][C][Branch1][O][C][C][=C][C][=C][C][=C][C][=C][Ring2]
OCC#CC1[C]CCN1COC=NC(=CC1=NC2C=C(C(O)=CC=Cc3ccccc3)N2C1F)N1CC2CCC(C1)N2,[O][C][C][#C][C][C@@][C][C][N][Ring1][Branch1][C][O][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=C][C][=N][C][Branch2][Ring1][C][C][=C][C][Branch1][C][O][=C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][Ring1][=N][=C][Ring2][Ring1][C][F][C][C][Ring2][Ring1][=N][Ring2][Ring2][=Branch1]
C=C1N=C2C=CN=CC3=C4C1(F)C=C3C=COCNC41CCCN21,[O][C][=C][C][=C][C][Branch1][C][F][C][=C][Ring1][=Branch1][C][=N][C][=C][C][Branch1][#C][N][C][C][C][C][Branch1][C][Ring1][N][Ring1][Branch1][=N][C][Ring2][Ring1][=Branch1][=N][C][Ring2][Ring1][C][=C][Ring2][Ring2][Ring2][Ring1]
FC=NCCC=CC=C1C=CC=C1CCl,[F][C][=N][Branch1][C][C][C][=C][C][=C][C][=C][C][=C][Ring1][Branch1][C][Cl][C][=C][C][NH1][Ring1][O][Ring1][=Branch1][=C][C][Branch1][C][F][C][Ring1][=N][C][C][Ring2][Ring1][=C]
CNC1C(F)=C2N=C3[C@H](CC21)C(O)C=NC1CCC[C@H]1CN3CCC[C@@H](O)CF,[C][N][C][C][C][C@H1][Branch2][Ring1][C][C][Branch1][C][O][C][=N][C][Branch2][Ring1][C][C][C][C][C@H1][Ring1][Branch1][C][N][C][C][C][C@@H1][Branch1][C][O][C][Branch1][C][F][C][Ring1][=Branch2][=N][C][Ring2][Ring1][Branch2][=C][Ring2][Ring1][#Branch2][F][=C][C][Ring2][Branch1][C][Ring2][=C][Ring2]
NC1=C2C(=CC=CCC2CC2=CCO[C]COC=CC=N2)C=C1,[C@H1][Ring1][Branch1][C][O][C@@][C][O][C][=C][C][=N][C][Ring2][Ring1][#Branch1][Ring1][=N][C][C][C][Ring1][=C][C][=C][C][=C][C][=C][C][Branch1][C][N][=C][Ring1][O][Ring1][=Branch1][=C][Branch1][C][F][C][Ring2][Ring1][C][=N][Ring2][Ring1][=C][Cl][Ring2][Ring2]
CC1CCC(COC2=NC(OCC34CCCN3CCC4)=NC3C[CH]N=C(O)C=NC(NN3C)PC=N2)N1,[C][N][C][C][C@H1][N][=C][Branch1][C][O][C][=N][C][Branch1][Ring2][N][Ring1][O][P][C][=N][C][Branch1][#C][O][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][#C][O][C][C][C][C][C][N][Ring1][Branch1][C][C][C][Ring1][Branch2][=N][Ring2][Ring2][Ring1][#Branch1][C]
COC=CC=CC(C)=NC=CCC=NC=CCNCCCCCCCC=NC1=CCC2CCC3C4=C(Cl)N=CC=C(O)CN=C4N3C1C2,[C][O][C][=C][C][=C][C][Branch2][NH1][C][C][=N][C][=C][C][Branch2][Ring2][#Branch1][C][=N][C][=C][C][Branch1][#C][N][C][C][C][C][C][Branch2][Branch2][Ring1][Branch1][C][C][C][=N][C][Branch1][#C][C][C][C][C][C][C][N][Ring1][#Branch1][C][=N][C][Branch2][Ring1][C][C][Branch1][C][O][=C][C][=N][C][Branch1][C][Cl][=C][Ring1][O][Ring1][=N][F][=C][C][Ring2][Ring1]
C=CNC1C2CCC2COC12N=C(N1CC3CCC(C1)N3)N=C[CH]COCC1[CH]CC[C]12,[C@@][C][C][C@H1][C][Ring1][Branch1][C][O][C][C@@H1][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][#C][O][C][C][C][C][C][Ring1][Ring2][C][Ring1][Branch2][N][C][=C][Ring2][Branch1][Ring2][Ring1][N][F]
COC=C(F)F,[C][O][C][=C][Branch1][C][F][F][=C][C][=C][C][=C][Ring1][=Branch1][C][=C][C][=C][C][Branch1][#C][N][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch2][Ring1][Branch2][C][=N][C][Branch1][C][O][#C][C][C][C][C][N][Ring1][Branch1][C][C][C][Ring1][=Branch2][=N][Ring2][Ring1][=N][=C][Ring2][Ring1][Branch2]
N=CC=C1C=NC2C=CNC(C=CC=CNCCCc3ccccc3C=CCC3CCC4CN2C3N4)C=CC1,[C][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][C][C][N][C][=C][C][=C][C][Branch2][Branch1][C][=N][C][=C][C][Branch1][#C][N][C][C][C][C][C][Ring2][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][N][=C][C][=C][C][=N][Ring1][=Branch1][C][=N][C][=C][C][=C][Branch1][C][O][Ring1][=Branch1][=C][C][Branch2][Ring1][F][C][=C][C][=C][C][=C][C][Ring1][#Branch1][Branch1]
CC=CC=CNC(F)C=CC=CC=CC=CC(C=CO)=CC(=N)C=CC(=NC(O)NC=NC(=CC)N1CC2CCC(C1)N2)N1CC2CC(C)C1N2,[O][C][=C][C][Branch2][Ring1][C][C][=C][C][=C][C][=C][C][=C][C][Branch1][C][F][N][Branch1][=Branch1][C][=C][C][=C][C][=C][C][=Branch1][C][=N][C][=C][C][Branch1][#C][N][C][C][C][C][Branch1][C][C][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][C][O][N][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=C][C]
NC1=CC2=NCCC2=C1,[C][C][N][=C][C][=C][Branch1][C][=N][C][=C][Ring1][N][Ring1][=Branch1][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][C][F][O][=Branch2][=C][C][=N][C][Branch1][C][Cl][=C][Branch1][C][F][C][=C][C][=C][C][Ring1][#Branch1][=C][Ring1][=C][C][Ring2][Ring1][=N]
CS1=NC=CC(N2CC3CCC(C2)N3)=CC=NC2=CC(F)C23NCCCC13,[C][N][C][C][C][C][Ring1][Branch2][S][Branch1][C][C][=N][C][=C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=C][C][=N][C][Ring2][Ring1][O][=C][C][Ring2][Ring1][P][F][=C][=C][C][=C][C][Ring2][Ring1][=Branch1][=C][Ring2][Ring2][Ring2]
O[C@H](F)C=C(N=C(C=CN=CC1=CN=COCC2=CC=NC12)N1CC2CCC(C1)N2)N1CC2CCC(C1)N2,[C][N][=C][C][=C][Ring1][Branch1][C][O][C][=N][C][=C][Ring2][Ring1][#Branch1][C][=N][C][=C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=C][C@H1][Branch1][C][O][F][C][C][Ring2][Ring1][C][=N][Ring2][Ring1][=C]
FCC1(C=NCCC=CCCl)CC1,[C][C][C][Branch2][Branch1][C][C][=N][C][C][C][=C][Ring1][Branch1][C][Cl][C][=N][C][Branch2][=Branch1][Branch1][C][C][=C][C][=C][C][=C][C][Branch2][Ring1][P][C][=C][C][N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][Branch1][N][Ring1][=Branch1][=C][Ring2][#C][Ring1][C][F][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Branch1][C][F][C][Ring2][Ring1][C][=N][C]
NC1(C=NC=CC([CH]OC=C2CC=CC=CN2N=CC=NCN2CC3CCC(C2)N3)=CC=NCC=CC2C=C(Cl)CC=CC=CCO2)C=CO1,[O][C][=C][C][Branch2][Branch1][C][C][=N][C][=C][C][Branch1][=Branch2][C@H1][O][C][=C][C][Branch1][S][C][=C][C][=C][N][Ring1][#Branch1][N][=C][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=C][C][=N][C][Branch2][Ring1][C][C][=C][C][O][=C][C][=C][C][=C][C][C][Branch1][C][Cl][=C][Ring1][O][Ring1][#Branch1][=N][Branch1][C]
CN[CH]C1=CC=C(C)C2CC=COC=CC=CC3PC=NC32C=C1,[O][C][=C][C][=C][C][P][C][=N][C][Ring1][Branch1][=Branch2][C][=N][C][=C][C][Branch1][Ring2][C@@H1][N][C][=C][C][=C][C][=C][Ring1][Ring1][#Branch1][N][=C][C][=C][Ring2][Ring2][Ring1][=Branch1]
CCC=CC=CC=CC=NCOC=CN1C=NC=CCC(O)C(C=O)CC(NNC23COCCCCCNN2CCCCCO3)CC1,[C][C][C][=C][C][=C][C][=C][C][=N][C][O][C][=C][N][Branch1][=Branch2][C][=N][C][=C][C][Branch2][Ring1][C][C][Branch1][C][O][C][C][=O][S][C][=C][C][=C][C][Branch1][#C][N][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][O][O][C][C][C][C][C][N][Ring1][Branch2][=N][C][Branch1][#C][O][C][C][C][C][C][Ring1][Branch2]
C=CC1CCNC2CN1CCC=NCCC1=CC=CC=CC=C1COC=N2,[C][C][C][=C][C][=C][C][=C][C][=C][Ring1][Branch2][=Branch2][Branch1][C][O][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][Ring1][C][Ring1][#Branch1][N][Ring1][Branch2][=N][C][Branch1][#C][O][C][C][C][C][C][N][Ring1][Branch1][C][C][C][Ring1][P][=N][Ring2][Ring1][=C][N][Ring2][Ring2][Ring1][N]
CC=CC=CC1=CC=C(F)C1=NC=CC1=C2C=NCC=CC=CC(O)=C2C2CC3CN1CC2N3,[C][C][=C][C][=C][C][=C][C][=C][Branch1][C][F][C][Ring1][=Branch1][=N][C][=C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=C][C][=N][C][Branch2][Ring1][O][C][=C][C][=C][C][Branch1][C][O][=C][Ring1][S][Ring1][O][Branch1][C][F][C][Ring2][Ring1][C]
C=C1CC2NCCC2(F)NC2CCC12,[C][N][C][C][C][Branch1][#C][N][C][C][C][C][Ring1][Ring2][C][Branch1][Ring2][C][Ring1][N][=C][Ring2][Ring1][N][F][Ring1][=N][=C][Ring2][Ring1][Branch1]
CN1CCC2=CC=CCC2C(N)=CN=CCCC1(C=CC=CC=CO)NC=CC(=CC=NCC=CC=CC=C1C=CC=C1CN)N1CC2CCC(C1)N2,[O][C][=C][C][=C][C][=C][C][=Branch1][N][Branch1][#C][C][C][C][=N][C][=C][Branch1][C][N][C][C][Branch1][=N][C][=C][C][=C][Ring1][=Branch1][C][C][N][Ring1][P][C][=N][C][=C][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=C][C][=N][C][Branch2][Ring1][C][C][=C][C][=C][C][=C][C][=C][C][=C][Ring1][Branch1][#C][N]
N=CC=NCCCCC=NF,[F][N][=C][Branch1][O][C][C][C][C][N][=C][Ring1][P][C][=N][Ring1][=Branch1][=N][C][Branch1][N][C][C][C][Branch1][C][O][=C][C][=C][N][Ring1][=Branch1][C][Ring2][Branch2][Ring1][C][=N][C][Ring2][Ring2][Ring1][Branch2]
C1=CC=NC2C[C@H]2C=C1,[C][C][C@H1][Ring1][Branch2][C][=C][C][=C][C][=N][Ring1][O][N][=C][Branch1][#C][N][C][C][C][C][Branch1][C][C][Ring1][Branch1][N][Ring1][=Branch1][=N][C][Branch1][#C][O][C][C][C][C][C][Ring1][Branch1][C][N][Ring1][Branch1][C][=N][C][Ring2][Ring1][Branch2][=C][Ring2][Ring1][N][F][=C][C][C][=C][C][=C][C][=C][Ring1][=Branch1][C][Ring2][Ring2][=Branch1]
CCCN1CCCC1COC1=N[C@@H](O)C=NC(N2CC3CCC(C2)N3)=N1,[C@H1][Branch1][C][O][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][#C][O][C][C][C][C][C][N][Ring1][Branch1][C][C][C][Ring1][N][=N][Ring2][Ring1][N][=C][Ring2][Ring2][P]
CC=CC=CC12CC=CC3=NCS14[CH]CC=NC1=NC(=C3F)OCCCC(C3C5CC(C(=N)CC2)C(CN13)N5)N(N)C4,[C][C][=C][C][=C][C][Branch2][Branch1][O][C][C][=C][C][=N][C][S][Ring1][Branch2][C@@H1][C][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][S][O][C][C][C][C][Ring1][=Branch2][N][=Branch1][C][=N][C][Ring2][Ring1][Branch2][=C][Ring2][Ring1][N][F][=C][Ring2][Ring1][C][C][C][C][Ring2][Ring1][Ring2][=N][Ring2][Ring1][S]
C1=CCC2=COC=NC2C=C1,[O][C][=C][Branch1][S][C][C][=C][C][=C][C][Ring1][#Branch1][N][=C][Ring1][=N]
NC=C[C@@H]1CCCC1COC1N=C(NC2CC3CCC(C2)N3)c2cnc(-c3ccco3)cc21,[O][C][=C][C][=C][Ring1][=Branch1][C][=N][C][=C][C][Branch1][#C][N][C][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][#C][O][C][C][C][C][C][C@H1][Ring1][Branch1][C][C@H1][Ring1][C][=N][C][Ring2][Ring1][Branch2][=C][Ring2][Ring1][N]
FC1=C2N=C(N3CC4CCC(C3)N4)N=C(N=C3C4CC(CO2)C3C4)OCC=COC1,[C][O][C][=C][C][Branch2][Branch1][C][O][C][=N][C][Branch1][#C][N][C][C][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][N][Ring1][=Branch1][=N][C][Branch1][#C][O][C][C][C][C][C][C][Ring1][Branch1][C][Ring1][Ring2][=N][Ring2][Ring1][=Branch1][=C][Ring2][Ring1][=C][F]
CC1=Cc2cccc(Cl)c2[C@@H]2NC3C(=COC3C)C2C=NC=CC2(C=N1)N1C[CH]CCC2(N)C1,[O][C][=C][C][Branch2][Branch1][C][C][=N][C][=C][C][Branch1][#C][N][C][C@@H1][C][C][C][Branch1][Ring2][C][Ring1][#Branch1][Ring1][#Branch1][N][Ring1][=C][C][=N][C][Branch2][NH1][C][C][=C][C][=C][C][=C][C][Branch1][C][Cl][=C][Ring1][O][Ring1][#Branch1][=C][Branch1][C][F][C][C@H1][Ring1][C][=N][C][Ring2][Ring1][=C][C][Ring2][=C][Branch2][C]
CC(C)CCS1=CC=CC=N1,[C][C][Branch1][C][C][C][C][S][Branch1][C][=Branch2][=C][C][=C][C][=N][Ring1][=Branch1][=N][C][=C][Ring2][Ring1][C][=C][Branch1][C][F][C][=N][C][Branch1][#Branch2][C][=C][C][=C][C][=C][C][=C][Ring1][=Branch1][N][C][C@H1][Ring1][Branch1][#C][C][=C][C][=O][C][=C][C][=C][Ring1][O][Ring1][=Branch1][=C][Ring2][Branch1][C][F][C][Ring2][Ring2][Ring1][P]
